action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,cut_anchor_area_frac,cut_area,cut_bbox_area,cut_bbox_h,cut_bbox_w,cut_fill,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_min_dist_in,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,dist_percentile,image,inner_mean_image,inner_outer_abs_diff,local_anchor_frac,local_bg_frac,local_h,local_w,outer_mean_image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r223_hard_risk,r223_overerosion_proxy,r223_quick_useful,r223_safe_channel_proxy_positive,ring_bg_frac,ring_fg_frac,ring_mean_image,ring_std_image,run_id,split
0.25,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,0.4087259224878162,0.2568545093921363,1.0,1.0,0.8742275739755437,0.19522258414766558,0.7765579914430699,0.8568396399033887,2.0,0.8923358359693586,0.00034753342722832945,19.0,124.0,31.0,4.0,0.1532258064516129,1.0,1.0,0.06318115442991257,0.480701744556427,1.0,0.07756514996290206,7.75,0.02241300605237484,0.0010914839255425912,0.000861508517245646,0.0,0.0,4.302722289084571e-05,-0.0005646036916395203,6.789776819637883e-05,0.00018803301856862298,-0.00011433362551926951,10.0,11852.png,0.5748366117477417,0.1389232873916626,0.7324626865671642,0.2675373134328358,67.0,40.0,0.4359133243560791,1.0,0.0,1.0,1.0,2680.0,1.0,0.41379310344827586,19.0,736.0,0.2746268656716418,3.0,0.0070895522388059705,0.3157894736842105,0.6842105263157895,0.0,0.0,1.0,1.0,0.4318181818181818,0.5681818181818182,0.5047237277030945,0.07006265223026276,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,0.4093062134299248,0.25731301453844807,1.0,1.0,0.874326633118914,0.19452768729641695,0.776714328368112,0.8570827155748357,2.0,0.8922786691565989,0.0006950668544566589,38.0,180.0,36.0,5.0,0.2111111111111111,1.4142135623730951,1.0218007138091103,0.05201208218932152,0.4719298481941223,1.0,0.07796797528862956,7.2,0.027128830552101135,0.0016717748676511879,0.00132001366355744,0.0,0.0,0.00014208636626111826,-0.0012595005428881478,0.00022423469323851197,0.0004311086900156136,-0.00017150043827895978,10.0,11852.png,0.563025176525116,0.12500298023223877,0.7252710027100271,0.2747289972899729,72.0,41.0,0.4380221962928772,1.0,0.0,1.0,1.0,2952.0,1.0,0.5,38.0,849.0,0.28760162601626016,3.0,0.012872628726287264,0.23684210526315788,0.7631578947368421,0.0,0.0,1.0,1.0,0.5,0.5,0.49765563011169434,0.0681791827082634,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,0.4087659021264741,0.2568860877684407,1.0,1.0,0.8742824607745223,0.19526601520086861,0.7766446113792017,0.8568396787354324,3.0,0.8924501695948779,0.00021949479614420808,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.049639616161584854,0.4274509847164154,1.0,0.05911959297955036,12.0,0.0150184640660882,0.0011314635642005189,0.0008930868935500547,0.0,0.0,9.791402186942744e-05,-0.0005211726384364845,0.00015451770432817202,0.00018807185061231468,0.0,10.0,11852.png,0.5139631628990173,0.11252525448799133,0.6953828828828829,0.30461711711711714,48.0,37.0,0.401437908411026,1.0,0.0,1.0,1.0,1776.0,1.0,0.43333333333333335,12.0,553.0,0.3113738738738739,2.0,0.006756756756756757,0.0,1.0,0.0,0.0,1.0,1.0,0.4411764705882353,0.5588235294117647,0.4582468271255493,0.05955814570188522,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,0.4095848425745333,0.2575332866152768,1.0,1.0,0.8743803967327888,0.19474484256243213,0.7767991905922941,0.8570278331838893,3.0,0.8924501695948779,0.00043898959228841616,24.0,46.0,23.0,2.0,0.5217391304347826,1.4142135623730951,1.0172588984322124,0.04294954612851143,0.42712417244911194,1.0,0.05648179464042186,11.5,0.014315813779830933,0.00195040401225971,0.0015402857403861714,0.0,0.0,0.00019584998013588706,-0.001042345276872969,0.00030909691742053713,0.00037622629906919336,0.0,10.0,11852.png,0.509876549243927,0.10574492812156677,0.6784121320249777,0.3215878679750223,59.0,38.0,0.40413162112236023,1.0,0.0,1.0,1.0,2242.0,1.0,0.48148148148148145,24.0,745.0,0.33229259589652094,4.0,0.010704727921498661,0.0,1.0,0.0,0.0,1.0,1.0,0.4827586206896552,0.5172413793103449,0.4549696147441864,0.05724727734923363,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.4752547639720331,0.3116945393514356,1.0,-1.0,0.9387605639231785,0.14732996304006118,0.8845888420746767,0.9334087076498544,1.0,0.9441741456512047,0.00026820950994290967,14.0,126.0,21.0,6.0,0.1111111111111111,1.0,1.0,0.04371986538171768,0.7092437148094177,1.0,0.05486226603388787,3.5,0.017148712649941444,0.0012287899460590723,0.0010562414790951657,0.0,0.0,0.0001266309643300767,-0.0005947576362632101,0.00022484919185594698,0.00025034909205523537,0.0,10.0,11945.png,0.7749623656272888,0.08720791339874268,0.6829573934837093,0.31704260651629074,57.0,42.0,0.6877544522285461,1.0,0.0,1.0,1.0,2394.0,1.0,0.375,14.0,773.0,0.322890559732665,2.0,0.005847953216374269,0.0,1.0,0.0,0.0,1.0,1.0,0.4274193548387097,0.5725806451612904,0.7288107872009277,0.04388417676091194,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.47616,0.3124737505249895,1.0,-1.0,0.9388872290596478,0.14673520540379795,0.8848138056312443,0.9336591911059996,1.0,0.9441741456512047,0.0005364190198858193,28.0,216.0,24.0,9.0,0.12962962962962962,1.4142135623730951,1.0739667075666242,0.038901131600141525,0.7145659327507019,1.0,0.05743644312024117,2.6666666666666665,0.01942087709903717,0.0021340259740260104,0.001835452652649061,0.0,0.0,0.0002532961007993828,-0.001189515272526448,0.00044981274842359475,0.0005008325482004361,0.0,10.0,11945.png,0.7727299928665161,0.08554214239120483,0.6570370370370371,0.34296296296296297,60.0,45.0,0.6871878504753113,1.0,0.0,1.0,1.0,2700.0,1.0,0.4714285714285714,28.0,954.0,0.35333333333333333,2.0,0.01037037037037037,0.0,1.0,0.0,0.0,1.0,1.0,0.49324324324324326,0.5067567567567568,0.7269210815429688,0.044384222477674484,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.4736914285714286,0.310351024320115,1.0,-1.0,0.9385725710871933,0.1479247206763244,0.8842550564653764,0.9331506744328633,2.0,0.944057841787978,0.00011494693283267559,6.0,36.0,12.0,3.0,0.16666666666666666,1.0,1.0,0.05349282547831535,0.5620915293693542,1.0,0.058687957003712654,4.0,0.01658637449145317,-0.00033454545454542073,-0.00028727355222540885,0.0,0.0,-6.136187165517448e-05,0.0,-0.00010893641744436078,-7.684124935902759e-06,-0.00011630386322669661,10.0,11945.png,0.6385154724121094,0.11670172214508057,0.46047008547008544,0.5395299145299145,48.0,39.0,0.5218137502670288,1.0,0.0,1.0,1.0,1872.0,1.0,0.42857142857142855,6.0,1016.0,0.5427350427350427,3.0,0.003205128205128205,1.0,0.0,1.0,1.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.5769063234329224,0.057692669332027435,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.4731113956466069,0.309853249475891,1.0,-1.0,0.9385009732688342,0.1479247206763244,0.8841279639783579,0.9331417073871803,2.0,0.943922153947547,0.0002490516878041304,13.0,39.0,13.0,3.0,0.3333333333333333,1.0,1.0,0.047205667942762375,0.5577677488327026,1.0,0.052996478229761126,4.333333333333333,0.018339285627007484,-0.0009145783793670925,-0.0007850483964494392,0.0,0.0,-0.000132959690014256,0.0,-0.0002360289044628372,-1.6651170618886546e-05,-0.00025199170365775014,10.0,11945.png,0.6400735378265381,0.11821073293685913,0.4542124542124542,0.5457875457875457,49.0,39.0,0.521862804889679,1.0,0.0,1.0,1.0,1911.0,1.0,0.5,13.0,1056.0,0.5525902668759811,3.0,0.006802721088435374,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.577107846736908,0.05973941460251808,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.4745189451071804,0.31106184084372,1.0,-1.0,0.938706289326357,0.14758485916988828,0.8844924641365535,0.93330139873539,3.0,0.9441741456512047,0.0001532625771102341,8.0,60.0,5.0,12.0,0.13333333333333333,1.0,1.0,0.04698626697063446,0.7544117569923401,1.0,0.05223340354859829,2.4,0.026375098153948784,0.0004929710812063837,0.00042354297137958685,0.0,0.0,7.235636750857477e-05,-0.0003398615064361121,0.0001284712537327204,0.0001430401775908141,0.0,10.0,11945.png,0.8237535357475281,0.10913169384002686,0.5233739837398373,0.4766260162601626,41.0,48.0,0.7146218419075012,0.0,0.0,1.0,1.0,1968.0,1.0,0.34210526315789475,8.0,946.0,0.4806910569105691,3.0,0.0040650406504065045,0.0,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.7665733098983765,0.05738188698887825,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.474025974025974,0.31063829787234043,1.0,-1.0,0.9386339329588484,0.1479247206763244,0.8843639928828207,0.9331583585577992,0.9441741456512047,0.4747839604956335,0.31128964566220996,1.0,-1.0,0.9387696102995028,0.14728748035175665,0.8846049071064054,0.9334265948680605,3.0,0.9441741456512047,0.00028736733208168893,15.0,90.0,6.0,15.0,0.16666666666666666,1.0,1.0,0.04021745175123215,0.740915060043335,1.0,0.050756552070379254,2.5,0.03158316761255264,0.0007579864696594663,0.0006513477898695275,0.0,0.0,0.00013567734065433878,-0.0006372403245677449,0.00024091422358463177,0.0002682363102612939,0.0,10.0,11945.png,0.8197011351585388,0.11081498861312866,0.523342670401494,0.4766573295985061,42.0,51.0,0.7088861465454102,1.0,0.0,1.0,1.0,2142.0,1.0,0.45652173913043476,15.0,1036.0,0.48366013071895425,3.0,0.0070028011204481795,0.0,1.0,0.0,0.0,1.0,1.0,0.47,0.53,0.7598430514335632,0.06020883098244667,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46298749080206036,0.3012255840674071,0.0,0.0,0.9495869915948106,0.11894599456770961,0.9040129777491429,0.9588046515600785,1.0,0.940544875631419,0.00015860621736372066,13.0,21.0,1.0,21.0,0.6190476190476191,1.0,1.0,0.07825691998004913,0.483257919549942,1.0,0.09119739681482315,21.0,0.010893198661506176,0.0002597160919554642,0.00021983694097033046,0.0,0.0,-1.0001867661979524e-05,-0.0002116476771667486,-1.812988511229463e-05,6.666903116336886e-05,-8.379018936577332e-05,10.0,12498.png,0.5928244590759277,0.1643930971622467,0.43717401612138457,0.5628259838786155,37.0,57.0,0.42843136191368103,1.0,0.0,1.0,1.0,2109.0,1.0,0.4339622641509434,13.0,1200.0,0.5689900426742532,4.0,0.006164058795637743,0.5384615384615384,0.46153846153846156,0.0,1.0,1.0,0.0,0.4642857142857143,0.5357142857142857,0.5065476298332214,0.08053361624479294,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4624332781152218,0.3007565600459682,0.0,0.0,0.9495649021029732,0.118769621503404,0.903972938455697,0.9588591373965681,1.0,0.9404491154150009,0.0003172124347274413,26.0,26.0,1.0,26.0,1.0,1.0,1.0,0.07059202343225479,0.48567119240760803,1.0,0.0860186219215393,26.0,0.014457632787525654,-0.0002944965948831202,-0.0002491870804686158,0.0,0.0,-3.2091359499442085e-05,-0.00038802074147235854,-5.816917855816506e-05,0.00012115486765296168,-0.00017955040578387926,10.0,12498.png,0.5834880471229553,0.15097695589065552,0.4019180470793374,0.5980819529206626,37.0,62.0,0.4325110912322998,1.0,0.0,1.0,1.0,2294.0,1.0,0.5,26.0,1398.0,0.6094158674803836,4.0,0.011333914559721011,0.5769230769230769,0.4230769230769231,1.0,1.0,0.0,0.0,0.5,0.5,0.5063883662223816,0.07923993468284607,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46233670653173875,0.3006748671803953,0.0,0.0,0.9495398708133682,0.11915764224487636,0.9039275689107726,0.9587334512842414,2.0,0.9405209355773144,0.00010980430432872969,9.0,12.0,12.0,1.0,0.75,1.0,1.0,0.062289994210004807,0.3668845593929291,1.0,0.06519301533699036,12.0,0.005878316704183817,-0.0003910681783661496,-0.00033087994604147353,0.0,0.0,-5.71226491044019e-05,0.0,-0.00010353872348256576,-4.531244673811052e-06,-0.00010773024347032756,10.0,12498.png,0.4334558844566345,0.14227941632270813,0.5067567567567568,0.49324324324324326,48.0,37.0,0.2911764681339264,1.0,0.0,1.0,1.0,1776.0,1.0,0.42424242424242425,9.0,885.0,0.4983108108108108,3.0,0.005067567567567568,1.0,0.0,1.0,1.0,0.0,0.0,0.4507042253521127,0.5492957746478874,0.36172330379486084,0.07017111033201218,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4617762891530789,0.3002009954058193,0.0,0.0,0.9494948274195107,0.11912236763201524,0.90384593260702,0.958741122202426,2.0,0.9404251753608963,0.00021960860865745938,18.0,18.0,18.0,1.0,1.0,1.0,1.0,0.05624149367213249,0.36187365651130676,1.0,0.06371075436472892,18.0,0.00884703267365694,-0.0009514855570260106,-0.0008047517206175026,0.0,0.0,-0.00010216604296187093,-3.5274612861124766e-05,-0.00018517502723525148,3.1396735108435436e-06,-0.0002034904598884335,10.0,12498.png,0.42477715015411377,0.13074859976768494,0.495995995995996,0.504004004004004,54.0,37.0,0.29402855038642883,1.0,0.0,1.0,1.0,1998.0,1.0,0.47619047619047616,18.0,1025.0,0.513013013013013,3.0,0.009009009009009009,0.9444444444444444,0.05555555555555555,1.0,1.0,0.0,0.0,0.4782608695652174,0.5217391304347826,0.3586530387401581,0.06795164197683334,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4633051159366949,0.3014945391837517,0.0,0.0,0.9496673293892276,0.11845214998765388,0.9041586118015281,0.9589684757801725,3.0,0.940544875631419,0.00032941291298618905,27.0,507.0,39.0,13.0,0.05325443786982249,1.0,1.0,0.035772498697042465,0.4229484498500824,1.0,0.04042260125279427,3.0,0.015120655298233032,0.000577341226589978,0.0004887920573148907,0.0,0.0,7.033592675498301e-05,-0.0007054922572224814,0.00012750416727291825,0.00023049325125734654,-8.379018936577332e-05,10.0,12498.png,0.48023316264152527,0.08737128973007202,0.45224489795918366,0.5477551020408163,75.0,49.0,0.39286187291145325,1.0,0.0,1.0,1.0,3675.0,1.0,0.46511627906976744,27.0,2040.0,0.5551020408163265,4.0,0.007346938775510204,0.25925925925925924,0.7407407407407407,0.0,0.0,1.0,1.0,0.478494623655914,0.521505376344086,0.43400803208351135,0.045885466039180756,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46295410210166,0.30119731800766286,0.0,0.0,0.949619944169859,0.11901654379343186,0.9040727105384262,0.9587847730600293,3.0,0.9406286658207847,4.880191303499097e-05,4.0,4.0,2.0,2.0,1.0,2.0,1.3535533905932737,0.03992253541946411,0.4333333373069763,1.0,0.04693726003170014,1.0,0.02227022871375084,0.0002263273915550923,0.00019157088122606636,0.0,0.0,2.2950707386337754e-05,-0.00014109845144449906,4.1602904170989774e-05,4.679053111411591e-05,0.0,10.0,12498.png,0.4994397461414337,0.10401490330696106,0.4757617728531856,0.5242382271468145,38.0,38.0,0.39542484283447266,0.0,0.0,1.0,1.0,1444.0,1.0,0.3333333333333333,4.0,761.0,0.5270083102493075,4.0,0.002770083102493075,0.0,1.0,0.0,0.0,1.0,0.0,0.375,0.625,0.4479166865348816,0.051156699657440186,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4958621083271503,0.3296653259467254,1.0,1.0,0.9164393008125206,0.12797357964807266,0.8457664637520753,0.924309776527866,1.0,0.9087017272646193,0.00018140589569160998,6.0,12.0,1.0,12.0,0.5,1.0,1.0,0.046155720949172974,0.6052287220954895,1.0,0.04885615408420563,12.0,0.01313709281384945,-0.0005699291221846758,-0.000504011132779536,0.0,0.0,-9.745419407491962e-05,0.0,-0.00016602102933027663,-1.3730652784094133e-05,-0.0001783750037162024,10.0,12627.png,0.6663529872894287,0.11092811822891235,0.48873873873873874,0.5112612612612613,37.0,48.0,0.5554248690605164,1.0,0.0,1.0,1.0,1776.0,1.0,0.4583333333333333,6.0,914.0,0.5146396396396397,3.0,0.0033783783783783786,1.0,0.0,1.0,1.0,0.0,0.0,0.46875,0.53125,0.607598066329956,0.05460738018155098,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49506193982987956,0.3289583491389121,1.0,1.0,0.9163418290854572,0.12797357964807266,0.8456004427227449,0.9242960408916311,1.0,0.9085233522609032,0.00036281179138321996,12.0,12.0,1.0,12.0,1.0,1.0,1.0,0.04241584613919258,0.6006535887718201,1.0,0.04797226004302502,12.0,0.010599525645375252,-0.0013700976194553904,-0.0012109879405928226,0.0,0.0,-0.0001949259211382337,0.0,-0.0003320420586606643,-2.746628901895143e-05,-0.0003567500074322938,10.0,12627.png,0.6651793122291565,0.10912388563156128,0.48873873873873874,0.5112612612612613,37.0,48.0,0.5560554265975952,1.0,0.0,1.0,1.0,1776.0,1.0,0.5,12.0,920.0,0.5180180180180181,3.0,0.006756756756756757,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.6085352897644043,0.055573176592588425,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4958894724823019,0.32968951643513245,1.0,1.0,0.9164530395022862,0.12792197739821456,0.845789866902792,0.9243377283174066,2.0,0.9087017272646193,0.00021164021164021165,7.0,42.0,14.0,3.0,0.16666666666666666,1.0,1.0,0.04688992723822594,0.47002801299095154,1.0,0.05035931393504143,4.666666666666667,0.022618070244789124,-0.0005425649670330324,-0.00047982064437246397,0.0,0.0,-8.371550430930075e-05,-5.1602249858090365e-05,-0.00014261787861358233,1.4221136756531472e-05,-0.0001783750037162024,10.0,12627.png,0.5275542736053467,0.13147583603858948,0.3323076923076923,0.6676923076923077,50.0,39.0,0.3960784375667572,1.0,0.0,1.0,1.0,1950.0,1.0,0.5,7.0,1309.0,0.6712820512820513,4.0,0.0035897435897435897,0.8571428571428571,0.14285714285714285,1.0,1.0,0.0,0.0,0.5147058823529411,0.4852941176470588,0.45000001788139343,0.062076080590486526,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4951750128475989,0.32905820748273507,1.0,1.0,0.9163693064259798,0.12787037514835647,0.8456472411312193,0.9243519554762409,2.0,0.9085233522609032,0.0004232804232804233,14.0,42.0,14.0,3.0,0.3333333333333333,1.0,1.0,0.04151540994644165,0.46414563059806824,1.0,0.04807262681424618,4.666666666666667,0.01941683515906334,-0.0012570246017360454,-0.0011111295967698442,0.0,0.0,-0.00016744858061568113,-0.00010320449971618073,-0.0002852436501863398,2.8448295590899342e-05,-0.0003567500074322938,10.0,12627.png,0.5292766094207764,0.13372108340263367,0.3323076923076923,0.6676923076923077,50.0,39.0,0.3955555260181427,1.0,0.0,1.0,1.0,1950.0,1.0,0.5263157894736842,14.0,1316.0,0.6748717948717948,4.0,0.0071794871794871795,0.8571428571428571,0.14285714285714285,1.0,1.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.4528011679649353,0.06686259061098099,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.496833456952131,0.33052455780763684,1.0,1.0,0.9166191946751416,0.12766396614892409,0.8460729506835667,0.9244912153376273,3.0,0.9088801022683355,0.00018140589569160998,6.0,22.0,2.0,11.0,0.2727272727272727,1.0,1.0,0.05570055916905403,0.64705890417099,1.0,0.05906514264643192,5.5,0.041316285729408264,0.000401419502796041,0.00035522072813193306,0.0,0.0,8.243966854615259e-05,-0.00030961349914856995,0.0001404659021611021,0.00016770815697730868,0.0,10.0,12627.png,0.7172414064407349,0.1216689944267273,0.49832026875699886,0.5016797312430011,38.0,47.0,0.5955724120140076,1.0,0.0,1.0,1.0,1786.0,1.0,0.36666666666666664,6.0,902.0,0.5050391937290034,3.0,0.0033594624860022394,0.0,1.0,0.0,0.0,1.0,1.0,0.43661971830985913,0.5633802816901409,0.6528030037879944,0.06799951195716858,R223-structured-seam-background-proposal-diagnostic,val
